103, 2858422, 0, 0, 0
200, 2151262, 0, 0, 0
302, 2366153, 0, 0, 0
405, 3202876, 0, 0, 0
501, 2277288, 0, 0, 0
600, 3530074, 0, 0, 0
700, 1950447, 0, 0, 0
800, 2220195, 0, 0, 0
900, 2767410, 0, 0, 0
1002, 2482762, 0, 0, 0
1103, 2807982, 0, 0, 0
1201, 2427705, 0, 0, 0
1300, 2350007, 0, 0, 0
1400, 2711703, 0, 0, 0
1500, 2306962, 0, 0, 0
1601, 2601468, 0, 0, 0
1701, 2103945, 0, 0, 0
1800, 3202720, 0, 0, 0
1902, 2894971, 0, 0, 0
2001, 2682849, 0, 0, 0
2101, 2922202, 0, 0, 0
2201, 2697790, 0, 0, 0
2300, 3196035, 0, 0, 0
2400, 2611354, 0, 0, 0
2501, 2719362, 0, 0, 0
2602, 2722643, 0, 0, 0
2702, 2431395, 0, 0, 0
2800, 2730911, 0, 0, 0
2904, 2303994, 0, 0, 0
3002, 2692051, 0, 0, 0
3100, 2172775, 0, 0, 0
3200, 2267149, 0, 0, 0
3302, 2548101, 0, 0, 0
3407, 2905166, 0, 0, 0
3501, 2921819, 0, 0, 0
3602, 2404985, 0, 0, 0
3700, 2568446, 0, 0, 0
3800, 2550895, 0, 0, 0
3900, 3029927, 0, 0, 0
4002, 2205451, 0, 0, 0
4100, 2584714, 0, 0, 0
4202, 2201922, 0, 0, 0
4301, 2350580, 0, 0, 0
4400, 2737342, 0, 0, 0
4500, 2857392, 0, 0, 0
4602, 2832333, 0, 0, 0
4700, 2874028, 0, 0, 0
4800, 2430104, 0, 0, 0
4902, 2115590, 0, 0, 0
5001, 2462300, 0, 0, 0
5101, 2927172, 0, 0, 0
5204, 2099474, 0, 0, 0
5300, 2172966, 0, 0, 0
5400, 2560876, 0, 0, 0
5501, 1976159, 0, 0, 0
5605, 2345928, 0, 0, 0
5703, 2585546, 0, 0, 0
5800, 2542452, 0, 0, 0
5900, 2130296, 0, 0, 0
6002, 2532075, 0, 0, 0
6102, 2691288, 0, 0, 0
6202, 2694433, 0, 0, 0
6305, 2393724, 0, 0, 0
6400, 3036095, 0, 0, 0
6500, 2700518, 0, 0, 0
6600, 2119096, 0, 0, 0
6701, 2234386, 0, 0, 0
6802, 2727775, 0, 0, 0
6900, 2873549, 0, 0, 0
7004, 2465740, 0, 0, 0
7102, 2440030, 0, 0, 0
7200, 2326464, 0, 0, 0
7300, 3221117, 0, 0, 0
