100, 40091, 1, 0, 0
101, 10763, 0, 0, 0
200, 37104, 1, 0, 0
205, 10409, 0, 0, 0
300, 33028, 1, 0, 0
302, 9139, 0, 0, 0
400, 40663, 1, 0, 0
401, 10480, 0, 0, 0
500, 36199, 1, 0, 0
507, 9176, 0, 0, 0
600, 35091, 1, 0, 0
602, 10750, 0, 0, 0
704, 52877, 1, 0, 0
710, 10624, 0, 0, 0
800, 39351, 1, 0, 0
801, 10130, 0, 0, 0
901, 9724, 0, 0, 0
901, 39595, 1, 0, 0
1000, 37673, 1, 0, 0
1005, 11005, 0, 0, 0
1100, 9616, 0, 0, 0
1100, 37887, 1, 0, 0
1200, 8861, 0, 0, 0
1201, 32687, 1, 0, 0
1300, 38010, 1, 0, 0
1302, 8991, 0, 0, 0
1400, 9639, 0, 0, 0
1401, 39212, 1, 0, 0
1500, 36307, 1, 0, 0
1506, 9778, 0, 0, 0
1600, 10107, 0, 0, 0
1600, 36284, 1, 0, 0
1701, 38904, 1, 0, 0
1708, 9641, 0, 0, 0
1800, 36477, 1, 0, 0
1801, 8746, 0, 0, 0
1900, 8829, 0, 0, 0
1900, 37787, 1, 0, 0
2001, 9618, 0, 0, 0
2002, 36371, 1, 0, 0
2100, 37466, 1, 0, 0
2104, 10122, 0, 0, 0
2200, 41104, 1, 0, 0
2204, 10226, 0, 0, 0
2300, 9045, 0, 0, 0
2302, 41322, 1, 0, 0
2400, 9430, 0, 0, 0
2401, 37959, 1, 0, 0
2500, 33465, 1, 0, 0
2504, 9677, 0, 0, 0
2601, 10105, 0, 0, 0
2601, 37428, 1, 0, 0
2700, 40896, 1, 0, 0
2701, 11456, 0, 0, 0
2800, 38755, 1, 0, 0
2802, 8758, 0, 0, 0
2901, 34385, 1, 0, 0
2901, 10443, 0, 0, 0
3003, 35862, 1, 0, 0
3004, 8700, 0, 0, 0
3100, 34431, 1, 0, 0
3102, 9694, 0, 0, 0
3200, 9770, 0, 0, 0
3201, 35611, 1, 0, 0
3300, 35587, 1, 0, 0
3300, 9464, 0, 0, 0
3451, 39219, 1, 0, 0
3452, 10948, 0, 0, 0
3547, 36617, 1, 0, 0
3559, 15985, 0, 0, 0
3613, 31563, 1, 0, 0
3613, 7594, 0, 0, 0
3703, 43174, 1, 0, 0
3705, 9432, 0, 0, 0
3800, 31982, 1, 0, 0
3808, 10107, 0, 0, 0
3900, 36819, 1, 0, 0
3900, 10959, 0, 0, 0
4001, 35137, 1, 0, 0
4001, 9538, 0, 0, 0
4100, 9305, 0, 0, 0
4101, 36261, 1, 0, 0
4201, 8580, 0, 0, 0
4202, 31665, 1, 0, 0
4300, 9974, 0, 0, 0
4301, 33590, 1, 0, 0
4400, 38023, 1, 0, 0
4403, 9506, 0, 0, 0
4500, 9794, 0, 0, 0
4500, 37624, 1, 0, 0
4733, 37574, 1, 0, 0
4733, 9402, 0, 0, 0
4827, 7621, 0, 0, 0
4828, 23990, 1, 0, 0
4964, 19683, 1, 0, 0
4970, 6021, 0, 0, 0
5010, 26024, 1, 0, 0
5146, 22494, 0, 0, 0
5192, 27279, 1, 0, 0
5235, 13011, 0, 0, 0
5237, 40596, 1, 0, 0
5300, 8703, 0, 0, 0
5301, 29823, 1, 0, 0
5400, 31206, 1, 0, 0
5405, 9599, 0, 0, 0
5500, 9515, 0, 0, 0
5501, 30936, 1, 0, 0
5600, 35299, 1, 0, 0
5601, 7983, 0, 0, 0
5700, 37644, 1, 0, 0
5705, 9752, 0, 0, 0
5802, 33966, 1, 0, 0
5802, 8430, 0, 0, 0
5900, 8375, 0, 0, 0
5901, 36703, 1, 0, 0
6001, 31763, 1, 0, 0
6004, 9543, 0, 0, 0
6100, 35188, 1, 0, 0
6106, 9904, 0, 0, 0
6200, 35945, 1, 0, 0
6202, 11124, 0, 0, 0
6300, 10345, 0, 0, 0
6301, 38700, 1, 0, 0
6400, 37814, 1, 0, 0
6402, 10346, 0, 0, 0
6500, 10765, 0, 0, 0
6502, 38296, 1, 0, 0
6600, 9972, 0, 0, 0
6601, 35782, 1, 0, 0
6700, 37300, 1, 0, 0
6704, 9164, 0, 0, 0
6800, 38457, 1, 0, 0
6803, 11527, 0, 0, 0
6901, 10226, 0, 0, 0
6901, 37215, 1, 0, 0
7001, 9131, 0, 0, 0
7003, 41381, 1, 0, 0
7100, 40792, 1, 0, 0
7102, 9910, 0, 0, 0
7200, 9622, 0, 0, 0
7200, 37961, 1, 0, 0
7300, 37902, 1, 0, 0
7301, 9066, 0, 0, 0
7400, 38753, 1, 0, 0
7402, 9906, 0, 0, 0
7500, 39778, 1, 0, 0
7503, 10565, 0, 0, 0
7600, 8517, 0, 0, 0
7600, 36322, 1, 0, 0
7700, 9846, 0, 0, 0
7701, 39157, 1, 0, 0
7800, 10219, 0, 0, 0
7802, 42237, 1, 0, 0
7900, 39548, 1, 0, 0
7902, 10915, 0, 0, 0
8000, 40779, 1, 0, 0
8003, 10173, 0, 0, 0
8100, 9610, 0, 0, 0
8100, 35108, 1, 0, 0
8200, 37278, 1, 0, 0
8200, 9294, 0, 0, 0
8300, 9787, 0, 0, 0
8302, 36395, 1, 0, 0
8442, 35614, 1, 0, 0
8442, 8765, 0, 0, 0
8517, 10743, 0, 0, 0
8518, 32010, 1, 0, 0
8601, 30322, 1, 0, 0
8602, 8720, 0, 0, 0
8700, 10310, 0, 0, 0
8701, 32760, 1, 0, 0
8800, 8401, 0, 0, 0
8802, 32093, 1, 0, 0
8900, 35415, 1, 0, 0
8900, 8813, 0, 0, 0
9000, 38997, 1, 0, 0
9007, 9983, 0, 0, 0
9100, 33156, 1, 0, 0
9101, 8440, 0, 0, 0
9200, 35533, 1, 0, 0
9200, 8656, 0, 0, 0
9301, 39097, 1, 0, 0
9304, 9452, 0, 0, 0
9400, 34117, 1, 0, 0
9407, 9667, 0, 0, 0
9500, 34578, 1, 0, 0
