103, 201133, 1, 0, 0
203, 249660, 1, 0, 0
300, 252342, 1, 0, 0
401, 217472, 1, 0, 0
502, 172611, 1, 0, 0
603, 181074, 1, 0, 0
703, 173393, 1, 0, 0
800, 173128, 1, 0, 0
900, 159102, 1, 0, 0
1003, 177863, 1, 0, 0
1103, 185459, 1, 0, 0
1200, 204301, 1, 0, 0
1302, 201668, 1, 0, 0
1401, 189130, 1, 0, 0
1502, 205215, 1, 0, 0
1602, 192462, 1, 0, 0
1700, 198638, 1, 0, 0
1805, 187913, 1, 0, 0
1900, 208377, 1, 0, 0
2000, 207058, 1, 0, 0
2101, 175128, 1, 0, 0
2202, 192115, 1, 0, 0
2300, 202257, 1, 0, 0
2402, 202137, 1, 0, 0
2502, 190993, 1, 0, 0
2604, 183201, 1, 0, 0
2700, 182960, 1, 0, 0
2803, 212507, 1, 0, 0
2900, 246620, 1, 0, 0
3004, 289848, 1, 0, 0
3100, 223913, 1, 0, 0
3200, 188483, 1, 0, 0
3303, 158842, 1, 0, 0
3401, 177413, 1, 0, 0
3500, 173081, 1, 0, 0
3600, 184443, 1, 0, 0
3702, 177557, 1, 0, 0
3800, 160173, 1, 0, 0
3900, 178355, 1, 0, 0
4001, 175904, 1, 0, 0
4100, 177938, 1, 0, 0
4202, 167270, 1, 0, 0
4303, 188875, 1, 0, 0
4401, 171970, 1, 0, 0
4501, 198054, 1, 0, 0
4603, 183700, 1, 0, 0
4703, 188258, 1, 0, 0
4800, 207932, 1, 0, 0
4903, 187187, 1, 0, 0
5003, 209148, 1, 0, 0
5102, 259079, 1, 0, 0
5202, 188053, 1, 0, 0
5301, 181628, 1, 0, 0
5400, 213679, 1, 0, 0
5502, 194189, 1, 0, 0
5604, 211518, 1, 0, 0
5701, 201060, 1, 0, 0
5802, 176550, 1, 0, 0
5900, 190820, 1, 0, 0
6002, 207583, 1, 0, 0
6101, 182165, 1, 0, 0
6203, 192730, 1, 0, 0
6302, 221155, 1, 0, 0
6400, 255852, 1, 0, 0
6500, 166829, 1, 0, 0
6603, 255797, 1, 0, 0
6703, 151591, 1, 0, 0
6801, 244394, 1, 0, 0
6902, 201403, 1, 0, 0
7000, 200763, 1, 0, 0
7100, 239290, 1, 0, 0
7203, 210855, 1, 0, 0
7300, 195983, 1, 0, 0
7401, 223531, 1, 0, 0
7500, 219686, 1, 0, 0
7602, 193179, 1, 0, 0
7702, 193014, 1, 0, 0
7801, 200840, 1, 0, 0
7901, 186549, 1, 0, 0
8001, 174913, 1, 0, 0
8103, 207731, 1, 0, 0
