100, 910, 1, 0, 0
200, 890, 1, 0, 0
300, 840, 1, 0, 0
400, 780, 1, 0, 0
499, 898, 1, 0, 0
599, 990, 1, 0, 0
699, 1020, 1, 0, 0
799, 890, 1, 0, 0
899, 1060, 1, 0, 0
999, 1060, 1, 0, 0
1099, 1070, 1, 0, 0
1199, 940, 1, 0, 0
1299, 1000, 1, 0, 0
1400, 1010, 1, 0, 0
1500, 1110, 1, 0, 0
1600, 860, 1, 0, 0
1700, 1060, 1, 0, 0
1800, 1040, 1, 0, 0
1900, 690, 1, 0, 0
1999, 686, 1, 0, 0
2099, 410, 1, 0, 0
2199, 490, 1, 0, 0
2299, 530, 1, 0, 0
2399, 690, 1, 0, 0
2499, 700, 1, 0, 0
2599, 600, 1, 0, 0
2699, 550, 1, 0, 0
2799, 490, 1, 0, 0
2899, 510, 1, 0, 0
3000, 540, 1, 0, 0
3100, 490, 1, 0, 0
3200, 490, 1, 0, 0
3300, 590, 1, 0, 0
3400, 480, 1, 0, 0
3499, 494, 1, 0, 0
3599, 450, 1, 0, 0
3699, 560, 1, 0, 0
3799, 500, 1, 0, 0
3899, 640, 1, 0, 0
3999, 580, 1, 0, 0
4099, 540, 1, 0, 0
4199, 590, 1, 0, 0
4299, 540, 1, 0, 0
4399, 520, 1, 0, 0
4499, 570, 1, 0, 0
4599, 450, 1, 0, 0
4699, 570, 1, 0, 0
4800, 550, 1, 0, 0
4900, 520, 1, 0, 0
4999, 565, 1, 0, 0
5099, 510, 1, 0, 0
5199, 630, 1, 0, 0
5299, 500, 1, 0, 0
5399, 650, 1, 0, 0
5499, 670, 1, 0, 0
5599, 490, 1, 0, 0
5699, 430, 1, 0, 0
5799, 600, 1, 0, 0
5899, 580, 1, 0, 0
5999, 470, 1, 0, 0
6099, 480, 1, 0, 0
6200, 500, 1, 0, 0
6300, 440, 1, 0, 0
6400, 520, 1, 0, 0
6499, 565, 1, 0, 0
6599, 700, 1, 0, 0
6699, 730, 1, 0, 0
6799, 870, 1, 0, 0
6899, 790, 1, 0, 0
6999, 860, 1, 0, 0
7099, 700, 1, 0, 0
7199, 990, 1, 0, 0
7299, 630, 1, 0, 0
7399, 660, 1, 0, 0
7499, 670, 1, 0, 0
7599, 780, 1, 0, 0
7699, 840, 1, 0, 0
7800, 790, 1, 0, 0
7900, 680, 1, 0, 0
7999, 757, 1, 0, 0
8099, 600, 1, 0, 0
8199, 550, 1, 0, 0
8299, 590, 1, 0, 0
8399, 640, 1, 0, 0
8499, 850, 1, 0, 0
8599, 770, 1, 0, 0
8699, 540, 1, 0, 0
8799, 490, 1, 0, 0
8899, 630, 1, 0, 0
8999, 570, 1, 0, 0
9099, 500, 1, 0, 0
9199, 480, 1, 0, 0
9300, 510, 1, 0, 0
9400, 480, 1, 0, 0
9499, 616, 1, 0, 0
9599, 640, 1, 0, 0
9699, 630, 1, 0, 0
9799, 670, 1, 0, 0
9899, 690, 1, 0, 0
9999, 540, 1, 0, 0
10099, 600, 1, 0, 0
10199, 580, 1, 0, 0
10299, 690, 1, 0, 0
10399, 560, 1, 0, 0
10499, 530, 1, 0, 0
10599, 500, 1, 0, 0
10699, 530, 1, 0, 0
10800, 690, 1, 0, 0
10900, 690, 1, 0, 0
10999, 616, 1, 0, 0
11099, 660, 1, 0, 0
11199, 310, 1, 0, 0
11299, 270, 1, 0, 0
11399, 330, 1, 0, 0
11499, 400, 1, 0, 0
11599, 330, 1, 0, 0
11699, 280, 1, 0, 0
11799, 280, 1, 0, 0
11899, 290, 1, 0, 0
11999, 270, 1, 0, 0
12099, 210, 1, 0, 0
12199, 220, 1, 0, 0
12299, 230, 1, 0, 0
12400, 240, 1, 0, 0
12500, 210, 1, 0, 0
12600, 330, 1, 0, 0
12700, 300, 1, 0, 0
12800, 640, 1, 0, 0
12900, 1030, 1, 0, 0
12999, 1030, 1, 0, 0
13099, 1110, 1, 0, 0
13199, 710, 1, 0, 0
13299, 900, 1, 0, 0
13399, 1020, 1, 0, 0
13499, 960, 1, 0, 0
13599, 1100, 1, 0, 0
13699, 870, 1, 0, 0
13799, 780, 1, 0, 0
13899, 680, 1, 0, 0
14000, 520, 1, 0, 0
14100, 510, 1, 0, 0
14200, 740, 1, 0, 0
14300, 720, 1, 0, 0
14400, 780, 1, 0, 0
14499, 646, 1, 0, 0
14599, 600, 1, 0, 0
14699, 890, 1, 0, 0
14799, 880, 1, 0, 0
14899, 860, 1, 0, 0
14999, 800, 1, 0, 0
15099, 880, 1, 0, 0
15199, 710, 1, 0, 0
15299, 630, 1, 0, 0
15399, 690, 1, 0, 0
15500, 740, 1, 0, 0
15600, 560, 1, 0, 0
15700, 550, 1, 0, 0
15800, 540, 1, 0, 0
15900, 640, 1, 0, 0
15999, 585, 1, 0, 0
16099, 600, 1, 0, 0
16199, 710, 1, 0, 0
16299, 840, 1, 0, 0
16399, 1070, 1, 0, 0
16500, 1140, 1, 0, 0
16600, 1180, 1, 0, 0
16700, 1080, 1, 0, 0
